file	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 2.wav	0.26	--undefined--	1032.607	1988.809	2305.836	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.549	-1.7558020086917385	-3.316830113703549	-3.6579595579171107	-4.352235359970625	10.70189481851056
 2.wav	0.265	--undefined--	1216.023	1508.369	2421.238	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.467	-1.004377574851645	-3.3139039905447603	-2.9498820549345597	-3.67266374510766	10.802235170571677
 2.wav	0.27	--undefined--	1064.81	1557.009	2484.374	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.849	2.14358686673156	-2.9312525575726616	-4.014576337971344	-4.788241277488867	10.928847047263766
 2.wav	0.275	--undefined--	1380.386	1802.232	2582.429	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.907	0.9427801940764434	-5.547974322301657	-5.635309277910743	-5.741763042998152	11.061077623805197
 2.wav	0.28	--undefined--	1221.063	2037.198	3009.152	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.948	-2.6071709466190636	-3.476331379716457	-5.86117943673882	-5.738204696455962	11.17859299550933
 2.wav	0.285	--undefined--	1173.421	2002.395	3109.854	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.949	-4.24860757082575	-3.5746795615892513	-5.137569933422571	-5.893483072909067	11.274059648344084
 2.wav	0.29	--undefined--	1212.655	1995.629	3076.876	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.738	-2.9600029724900367	-3.0578726749939973	-3.8649324329905452	-5.408927208740597	11.345641465363212
 2.wav	0.295	--undefined--	1164.386	2046.549	3038.632	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.249	-2.2910813490871442	-2.8699272399998854	-3.703272070046536	-5.626827906215162	11.397167755728129
 2.wav	0.3	--undefined--	1043.384	1842.442	2512.378	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.992	-1.924580296727732	-2.3660093046636406	-4.4283238316092675	-5.451522866149935	11.42948168023615
 2.wav	0.305	--undefined--	981.95	1792.769	2786.512	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.617	3.424216677816757	0.2365669940704607	-2.694021033648795	-3.330224403457734	11.441024668891913
 2.wav	0.31	--undefined--	976.294	1817.513	2759.339	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.726	4.413359860168071	-0.31416035696940114	-2.7117426645358247	-3.671153424993741	11.427445076323535
 2.wav	0.315	--undefined--	1022.457	1793.534	2809.671	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.337	3.24381620597386	1.156746713547793	-1.1646020769207033	-2.1063244341312295	11.383817545221932
 2.wav	0.32	--undefined--	1113.395	1776.693	2710.278	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.294	2.4605427448872117	0.0822287395831979	-2.52907024853473	-3.4046860070122396	11.310014546172075
 2.wav	0.325	--undefined--	1152.516	1856.974	2757.884	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.142	1.2421671154410505	-1.021618644908579	-4.024608136184247	-5.103043398191956	11.208474163744997
 2.wav	0.33	--undefined--	983.017	1894.64	2810.228	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.694	0.40425228187276563	-4.054990640274214	-3.6589160696731704	-4.50824230568512	11.088765425463361
 2.wav	0.335	--undefined--	1062.963	2047.489	3063.859	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.086	-1.0811730959754604	-2.1675553940771577	-4.444270857992387	-5.10054702949481	10.962610512502032
 2.wav	0.34	--undefined--	1104.218	2109.808	3182.804	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.145	0.24235115578623723	-2.543666250705347	-4.901534107748465	-5.465264550422084	10.845050707546282
 2.wav	0.345	--undefined--	1143.547	1963.063	2503.81	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.713	0.48624087788140197	-2.072283581569497	-3.8591453074199533	-4.154888463342644	10.747841362695716
 2.wav	0.35	--undefined--	1108.558	1850.907	2674.016	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.371	1.0500376927536	-4.170832827274043	-4.758856507742714	-5.1899130667531885	10.677795709862522
 2.wav	0.355	--undefined--	946.752	1744.114	2634.404	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.158	1.9070311845235195	-3.0671232515648477	-3.9660397834918215	-4.904695141075488	10.631855648581537
 2.wav	0.36	--undefined--	963.15	1861.498	2475.039	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.639	-1.6922211402603162	-4.050880049125133	-4.691658806669517	-5.567539141699992	10.60362936399962
 2.wav	0.365	--undefined--	1037.036	1977.69	2452.326	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.474	1.3354083424513339	-4.595822956939809	-5.057975500759367	-5.485049275597625	10.588068944791127
 2.wav	0.37	--undefined--	1058.676	1916.499	2470.676	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.008	-2.2349738949714557	-3.3368192919657513	-4.665607453956982	-5.300785687457368	10.589695714181484
 2.wav	0.375	--undefined--	1143.356	1746.916	2460.035	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.861	3.8280773564900046	-2.063244281473999	-4.936853742772754	-5.56978404228246	10.621849980088916
 2.wav	0.38	--undefined--	1228.91	1794.229	2522.794	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.192	2.432208079939853	-2.7952612661396614	-3.8465721595207865	-4.583294247207064	10.69563631760297
 2.wav	0.385	--undefined--	1192.035	1918.522	2743.039	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.879	-1.4038179691036101	-3.2739362913204078	-3.422335865463726	-3.6787292183850875	10.808239736752318
 2.wav	0.39	--undefined--	1143.387	1798.09	2433.686	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.1	-1.2610006294119425	-2.584272228341329	-4.104775230545889	-4.356943090997779	10.935237355867828
 2.wav	0.395	--undefined--	946.13	1782.602	2433.556	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.015	-3.0860846855793516	-3.4512095902767332	-3.023822002685215	-3.2176134442255675	11.044267460324942
 2.wav	0.4	--undefined--	848.369	1789.575	2625.977	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.295	-3.148484212359423	-4.358666147047846	-4.244845825858291	-4.331315672822813	11.105871986869339
 2.wav	0.405	--undefined--	969.158	1791.605	2742.51	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.564	-2.29237912177473	-5.783795058057083	-2.6135550905157294	-5.6202205541594985	11.110334877932587
 2.wav	0.41	--undefined--	1081.532	1725.026	2731.461	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.954	-3.7409969152732936	-4.325335991201436	-4.566235348359415	-5.360671118625071	11.06840155895226
 2.wav	0.415	--undefined--	1015.94	1757.41	2655.322	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.639	-3.7448888011223724	-3.388887166910518	-5.125194979345704	-4.9143167010965865	11.004304774774685
 2.wav	0.42	--undefined--	1018.704	1798.503	2702.502	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.293	-3.490440091481249	-5.211851155956034	-3.6711009362821203	-4.988599004040084	10.945312106017202
 2.wav	0.425	--undefined--	1144.232	1953.846	2712.446	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.257	-2.784792897522301	-4.04656588495553	-4.154400436161955	-5.65147323033211	10.906566508951922
 2.wav	0.43	--undefined--	1171.153	1962.296	2843.726	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.08	-2.2920420904566634	-4.406704847728441	-4.183364611684097	-5.910322466217524	10.888340699615554
 2.wav	0.435	--undefined--	1068.571	1780.447	2717.578	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.975	1.5439825668715517	-2.3141122695132914	-4.292816999604963	-4.92260288377986	10.878108063632228
 2.wav	0.44	--undefined--	991.127	1785.575	2665.079	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.775	0.511968333304672	-2.4670300639514355	-3.6979435089784163	-4.899064759456915	10.862709517897457
 2.wav	0.445	--undefined--	981.694	1743.724	2640.506	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.548	-0.4758309711102785	-2.3718994266982616	-2.59681601064557	-3.089753389384995	10.835800137580119
 2.wav	0.45	--undefined--	1036.678	1760.385	2614.612	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.588	-0.6770737773816705	-1.6098721378491376	-4.3047986344079785	-4.924643659843789	10.801541514236217
 2.wav	0.455	--undefined--	1055.45	1888.876	2438.783	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.775	-0.4655336837708888	-1.814845094182833	-3.5223009062418322	-4.524822745889383	10.771838927231713
 2.wav	0.46	--undefined--	1002.971	1783.327	2585.316	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.08	-1.8736684538065709	-1.9851188894432759	-4.343210822362791	-4.840370209889798	10.759979374609255
 2.wav	0.465	--undefined--	994.15	1750.674	2639.73	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	15.926	1.0338904769108443	-1.4431870418165835	-2.8124575420547373	-3.355747963566741	10.77359459970806
 2.wav	0.47	--undefined--	1143.484	1636.923	2563.019	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	16.389	0.31660205865045044	-1.8131494027396589	-3.9776102518324006	-4.8843576481289634	10.810612317686868
 2.wav	0.475	--undefined--	1229.843	1516.361	2581.755	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	17.052	0.7600451683943401	-4.209990568349995	-4.2744325757912724	-4.786649524683893	10.860032394443277
 2.wav	0.48	--undefined--	1129.349	1642.678	2644.976	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.249	2.202502979092648	-2.5339567285616873	-3.4479155838600595	-4.234707137820971	10.90520955628506
 2.wav	0.485	--undefined--	1069.34	1656.119	2489.513	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	12.458	2.578628858248895	-2.9506268242421023	-2.9327503916047695	-4.165050352987116	10.929293000011347
 2.wav	0.49	--undefined--	972.692	1660.912	2544.654	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	13.38	-1.2675560385095914	-2.728820259875015	-2.9194139832198958	-3.741121508195382	10.921157042850599
 2.wav	0.495	--undefined--	866.009	1625.558	2660.913	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	0	0	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	0	0	0	0	0	0	14.203	-4.177374362842987	-1.5057920102188402	-2.361677069184203	-2.9651842002632867	10.880960047664146
