file	label	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 2.wav	h	1.047	109.36262841802314	540.738	1530.883	2718.158	67.78448107906718	72.37793639329726	62.49809638869625	54.573072109463624	52.27450145925767	60.351348105883325	47.43722931845551	34.727037025338035	68.19073915097532	74.10388602333653	72.35146794971614	79.28440317160923	66.12762745843064	55.02151204019451	35.98343249682042	44.686182941492795	99.93703100188566	-4.593455314230084	9.879840004601014	13.211408969603553	15.509979619809506	7.433132973183852	12.710192293117473	-5.91314687236121	1.7524180736203903	-11.09366402063391	2.0631116925446804	13.16922711078081	20.619	17.59728033634968	12.45193668905719	11.347553405587181	11.142345265000909	42.594292667687625
 2.wav	h	1.052	108.98585178792132	530.721	1548.854	2679.305	67.62697243754751	72.0514828232603	61.504403815561446	54.072727780659434	55.14146679982589	60.928184320333116	47.31266303825293	38.59050523026058	68.04330217371498	73.82436308308175	71.83759267038548	78.59361202232715	68.43854619668481	56.30903885465851	35.79897205942014	44.99162735910041	97.0866026713548	-4.424510385712793	10.547079007698855	13.554244656888073	12.485505637721616	6.6987881172143915	8.722157807992346	-5.781060909366772	1.9867704126962735	-10.550309848612173	-0.39524402296983396	11.734263319056467	19.723	17.427060246356525	12.29653585285418	10.315006431092126	10.114717296492056	41.99113477359745
 2.wav	h	1.057	108.7029107915998	525.113	1566.421	2673.155	67.44341424779566	71.65471231614035	61.00691045252927	53.17642059962855	54.53003886215962	61.30183301583102	46.27777007561693	37.59306234833907	67.86470468938123	73.4510903877368	71.60212407577163	77.58322674994284	67.43493745438565	56.9133749506339	35.68552691818567	45.314562090946794	96.5749790062216	-4.211298068344689	10.647801863611079	14.266993648167109	12.913375385636037	6.141581231964636	8.68470772727786	-5.586385698355571	1.848966311965171	-9.718522060561611	0.42976723499558034	10.951329738747326	21.992	18.720842775707727	13.352188899060378	9.43952048477249	9.403470108916586	41.31655569441988
 2.wav	h	1.062	108.41566015186515	515.341	1611.487	2636.92	67.3831107984516	71.29327364028616	59.511972837037874	51.53845183430694	51.035346405889754	58.759542762313494	46.9389874508888	30.750569673500937	67.81455141912599	73.13802206838932	70.67462743773197	75.727530498423	63.093783161958505	55.52343566122637	35.506035898808776	46.26342507042925	93.99640936116215	-3.9101628418345626	11.781300803248286	15.844658964144656	16.347764392561842	8.623568036138103	16.188417777387865	-5.323470649263328	2.4633946306573478	-7.912979079297003	4.720768257167485	12.291115757899618	20.364	19.189768048752118	14.200358184845603	9.632823749750807	9.526517635724744	40.56870548865461
 2.wav	h	1.067	108.01669379434307	503.401	1675.228	2592.818	67.10673259224589	70.8910829642681	58.221063521125394	49.495901614323515	45.55002979225115	57.58622188322186	45.57531004473187	32.15008105738864	67.55106530328936	72.79772797627417	70.1655173843715	73.4233036123577	56.47970589369856	55.96298042169316	35.2741144327786	47.75841557713806	90.91176170522456	-3.784350372022203	12.6700194431427	17.610830977922376	21.55670279999474	9.52051070902403	13.425228987343232	-5.246662672984812	2.632210591902677	-5.8722383090683365	11.071359409590805	11.588084881596203	19.644	18.3236262256422	13.080737533123445	8.813570047237913	8.669008977287886	39.75062714132569
 2.wav	h	1.072	107.45259665567185	474.925	1767.622	2567.782	66.76533822040406	70.47524343800707	54.58048248755942	47.07170568650125	48.440844366960036	55.78012428821535	47.304437130806505	34.589674446771134	67.25235522942378	72.58579668889836	69.39274019730937	70.6137925697719	57.28950122907494	55.352240207272814	34.10839625619655	50.252252467625254	89.10290274759723	-3.7099052176030085	15.894760950447647	19.693632533902814	18.324493853444025	10.985213932188714	12.714762684035371	-5.333441459474571	3.1930564915889903	-3.361437340348118	9.962854000348841	11.90011502215097	21.799	17.641020130922264	13.246318083617975	10.28685126334299	10.062457380777712	38.90331636190205
 2.wav	h	1.077	106.79235342851553	447.2	1795.992	2558.947	66.2846672252839	69.79633943327934	48.95115688807566	45.374035623428824	52.300986858112545	53.37452313027792	50.40300673349036	37.261139824239166	66.82334186182123	72.1565968029271	68.22735540060029	68.22735540060029	59.74444718192204	52.62289327335579	34.39306356167526	51.02043282194518	88.34669417491654	-3.5116722079954457	20.845182545203684	20.910631601855073	13.983680367171353	12.910144095005975	13.141866909251192	-5.333254941105864	3.9292414023268094	-1.4040135387790542	7.078894679899193	14.200448588465441	20.037	15.372123361908619	12.495656470043466	10.294940333511473	9.963751757599175	38.073970416066054
 2.wav	h	1.082	106.06067357422042	410.912	1841.114	2507.926	66.08228350513978	69.09994520283657	45.4088440385962	43.39373129815717	53.83644978308139	51.01668357275991	56.49758292545427	41.272231804577814	66.70659998553124	71.88673950263355	65.02467219581486	65.02467219581486	59.2648867040068	50.887200601199616	35.9212841182709	52.36436727876221	84.88334353816427	-3.0176616976967807	23.691101164240365	22.688552206982614	12.245833722058393	15.065599932379875	15.225351120876454	-5.180139517102305	6.8620673068186875	1.681927789716383	7.441713281524443	15.819399384331625	17.744	12.243165904401387	11.189474813679787	9.395115278191263	9.271320180614428	37.3425533719491
 2.wav	h	1.087	0	410.912	1841.114	2507.926	0	0	0	-25.04071370743945	-8.836610900079311	-3.2808547619121455	0	0	0	0	0	0	0	0	24.23684653347417	35.331340866856735	57.27257866976511	0	0	25.04071370743945	8.836610900079311	3.2808547619121455	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	1.092	0	410.912	1841.114	2507.926	0	0	0	-25.04071370743945	-8.836610900079311	-3.2808547619121455	0	0	0	0	0	0	0	0	24.23684653347417	35.331340866856735	57.27257866976511	0	0	25.04071370743945	8.836610900079311	3.2808547619121455	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	1.097	0	410.912	1841.114	2507.926	0	0	0	-25.04071370743945	-8.836610900079311	-3.2808547619121455	0	0	0	0	0	0	0	0	24.23684653347417	35.331340866856735	57.27257866976511	0	0	25.04071370743945	8.836610900079311	3.2808547619121455	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	1.102	0	410.912	1841.114	2507.926	0	0	0	-25.04071370743945	-8.836610900079311	-3.2808547619121455	0	0	0	0	0	0	0	0	24.23684653347417	35.331340866856735	57.27257866976511	0	0	25.04071370743945	8.836610900079311	3.2808547619121455	0	0	0	0	0	0	0	0	0	0	0	0
 2.wav	h	1.107	0	410.912	1841.114	2507.926	0	0	0	-25.04071370743945	-8.836610900079311	-3.2808547619121455	0	0	0	0	0	0	0	0	24.23684653347417	35.331340866856735	57.27257866976511	0	0	25.04071370743945	8.836610900079311	3.2808547619121455	0	0	0	0	0	0	0	0	0	0	0	0
3.wav	bah	0.626	0	173.419	1676.728	2463.943	0	0	0	-10.511042891728874	4.666229293257999	13.914094724188047	0	0	0	0	0	0	0	0	53.349860731059636	32.05742872946242	55.42665638263303	0	0	10.511042891728874	-4.666229293257999	-13.914094724188047	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.631	0	173.419	1676.728	2463.943	0	0	0	-10.511042891728874	4.666229293257999	13.914094724188047	0	0	0	0	0	0	0	0	53.349860731059636	32.05742872946242	55.42665638263303	0	0	10.511042891728874	-4.666229293257999	-13.914094724188047	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.636	0	173.419	1676.728	2463.943	0	0	0	-10.511042891728874	4.666229293257999	13.914094724188047	0	0	0	0	0	0	0	0	53.349860731059636	32.05742872946242	55.42665638263303	0	0	10.511042891728874	-4.666229293257999	-13.914094724188047	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.641	0	173.419	1676.728	2463.943	0	0	0	-10.511042891728874	4.666229293257999	13.914094724188047	0	0	0	0	0	0	0	0	53.349860731059636	32.05742872946242	55.42665638263303	0	0	10.511042891728874	-4.666229293257999	-13.914094724188047	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.646	0	173.419	1676.728	2463.943	0	0	0	-10.511042891728874	4.666229293257999	13.914094724188047	0	0	0	0	0	0	0	0	53.349860731059636	32.05742872946242	55.42665638263303	0	0	10.511042891728874	-4.666229293257999	-13.914094724188047	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.651	146.38680958103495	173.419	1676.728	2463.943	59.935909354530914	55.92262692268899	49.13465484454268	59.287584819012956	41.88062335455761	53.12115509686075	33.67233672528562	25.662319778525543	65.61766725376887	50.79899008107315	30.419212913729787	65.67212897092571	33.13020560081894	35.123638253190954	88.84856938566128	53.388268343450676	92.30725362626012	4.0132824318419225	6.787972078146311	0.6483245355179577	18.0552859999733	6.814754257670167	8.010016946760075	14.818677172695722	20.379777167343363	-0.05446171715684045	32.48746165294993	30.494029000577918	11.319	9.249612767564141	8.145726392842272	7.856932524511957	7.401083349745999	30.33251315184419
 3.wav	bah	0.656	144.72029750758864	197.931	1395.707	2525.964	63.7576980101838	57.560679626189746	53.67064152945982	60.13882150397085	41.54231350194761	57.832861309543475	31.605026884589243	29.62306253222583	68.8173218676959	56.371257611199226	38.04864032792425	68.42002582964123	37.65053422949079	35.52804685004806	80.67852708288581	46.979505552092895	96.22654830170505	6.197018383994056	3.890038096729924	3.618876506212949	22.21538450823619	5.924836700640327	1.9819643523634127	12.446064256496669	18.32261728327498	0.3972960380546624	31.166787638205108	33.28927501764784	12.728	7.03700929081476	6.966035079308883	6.839357949232353	6.798587842430539	31.98786232291299
 3.wav	bah	0.661	143.8247140902733	201.037	1339.927	2526.37	65.19796806001004	63.50266910588206	56.385264489352586	60.12666510468468	39.89699603172059	62.34123991961823	35.93206142345334	29.79371492931362	70.09136712800002	62.98719546018698	41.30270334144769	68.66978989581636	36.79851226263975	39.30000705076914	79.54591997357333	46.057615705064244	96.01913399028095	1.6952989541279777	7.117404616529477	5.071302955325358	25.30097202828945	2.856728140391809	6.138346494139721	7.104171667813034	21.684492118739293	1.421577232183651	33.29285486536027	30.791360077230877	16.527	5.318076594925553	5.279153947637366	5.2361454616761804	5.2196505981465595	33.40167915155099
 3.wav	bah	0.666	143.6541899672589	108.806	1290.164	2616.703	72.12748869578766	81.70295285047959	67.78163110848486	68.79496852967151	50.581786636623264	75.52968733160442	37.04636953251917	25.29021090143335	71.10054611236153	68.17567427291473	43.07332517754677	70.35886162822565	38.83478154789527	40.921372699507785	112.19446022314708	45.41600260747521	102.56300474567234	-9.575464154691929	13.921321741994731	3.3325201661161543	21.545702059164398	-3.4021986358167595	11.756158631085821	2.9248718394467943	25.102349095367963	0.7416844841358738	32.26576456446626	30.179173412853743	17.143	7.311592674688441	7.268519071348537	7.233561349157082	7.19184501742385	34.62072535087937
 3.wav	bah	0.671	144.03820108823643	265.464	1170.861	2659.842	69.01422491133734	59.94845035846981	52.856486970202475	57.84095933804052	44.705370265671135	65.00177911955265	35.57607881732786	24.845354998271493	71.99205963096279	70.97359680224929	43.95201824016933	70.97359680224929	47.979530522529366	41.104195727704806	62.45815676466198	44.30750581229418	105.93515894413002	9.065774552867524	7.091963388267338	11.173265573296817	24.3088546456662	4.012445791784685	10.730723819056369	1.0184628287134956	27.02157856207996	1.0184628287134956	24.01252910843342	30.88786390325798	17.492	10.257059475487786	10.11253144544926	10.060244459182774	9.988387975298066	35.69059640065027
 3.wav	bah	0.676	144.751251055005	278.556	1120.757	2652.633	70.0507436216466	59.20317987946414	51.76050883639784	58.531245580601315	51.38657491326627	65.814788190549	33.60222334416372	25.060730472726817	72.79832833690007	72.56451895573319	44.08940584193115	72.56451895573319	56.00425309900022	41.91734894249344	59.61347300586776	44.02403458435943	105.59119601027575	10.847563742182466	7.442671043066298	11.519498041045289	18.66416870838033	4.235955431097608	8.541492871436901	0.23380938116687844	28.47511311380204	0.23380938116687844	16.794075237899847	30.88097939440663	20.158	15.913697893739894	15.58584662050102	15.449836833855567	15.273579062857841	36.6656295740013
 3.wav	bah	0.681	145.57085736135505	281.435	1116.115	2625.961	70.82105477752506	59.823955533371866	51.40234907186118	59.27267093430676	52.12330473998143	66.17077574330173	32.67202478893442	26.472917707778688	73.54855957148533	73.48146970660689	43.89626599516614	73.48146970660689	56.955280929923234	42.8085082445298	59.11743217987058	44.091450046727445	103.80089758385944	10.997099244153198	8.421606461510684	11.548383843218303	18.697750037543635	4.650279034223331	6.199107081155734	0.06708986487844015	29.585203711440748	0.06708986487844015	16.593278641562094	30.74005132695553	19.614	21.855783648067924	21.30180731657876	20.997667994169266	20.7449593575613	37.7183858340766
 3.wav	bah	0.686	146.3351547219343	280.949	1093.639	2616.925	71.55023682370205	60.60531369804379	51.05303784662608	59.849334844004154	52.49389829977855	67.63137527097109	33.87485362446008	26.642237565450763	74.32596216242801	74.0327238803559	43.562792813815214	74.0327238803559	57.50499101249511	43.95053621449654	59.34698956262558	44.03694067539317	103.33584609877995	10.944923125658264	9.552275851417704	11.700901979697896	19.0563385239235	3.9188615527309594	7.232616059009317	0.2932382820721102	30.46993106654069	0.2932382820721102	16.8209711499329	30.375425947931475	16.77	25.84927271407578	24.427370637762273	23.906101490122968	23.595253882054458	39.07384004045986
 3.wav	bah	0.691	147.02029782659488	279.513	1108.124	2604.134	72.22789713920511	61.3624580559577	51.09516570547242	60.282381666059656	53.253796875887105	69.12493125757041	34.61252490378398	25.376174299173137	75.05771197373826	74.3392143244811	43.3291611092433	74.3392143244811	58.008360103938834	45.84324727537747	59.77310617604453	44.212861792200776	102.56730593017616	10.86543908324741	10.267292350485285	11.945515473145456	18.974100263318007	3.1029658816347023	9.236350604610841	0.7184976492571593	31.010053215237804	0.7184976492571593	17.04935186979943	29.214464698360793	16.331	26.704514590374227	24.673985741251276	24.13046519586728	23.69859617386743	40.928658592423986
 3.wav	bah	0.696	147.6285767814817	274.177	1129.21	2615.703	72.7389912996374	62.737305333996325	52.070374782277064	60.80529906201673	54.45297222130689	71.8256265386741	36.03151301426194	28.558568580432045	75.7016922313393	74.47314989106056	43.69320755302815	74.47314989106056	58.63284062296131	48.39588631013677	61.06404117043468	44.43020311926187	103.60837530170392	10.00168596564108	10.666930551719261	11.933692237620676	18.28601907833052	0.9133647609633044	7.472944433829895	1.2285423402787359	30.779942338032406	1.2285423402787359	17.068851608377983	27.305805921202527	12.266	26.657035646814947	24.678406603732498	24.119250484816625	23.785371729575825	43.19242863524429
 3.wav	bah	0.701	148.33761153270802	269.998	1119.517	2615.733	73.13650605791099	63.874150203854896	52.44391623309626	61.17019102009971	54.96633717434377	73.80545449666695	36.887357047818625	29.646431460310655	76.2277503987115	74.55216143383821	43.71941116160919	74.55216143383821	58.94966943538826	49.91225534012358	62.1378938736903	44.44836911427139	103.81047191694546	9.262355854056096	11.430233970758636	11.966315037811285	18.17016888356722	-0.6689484387559617	7.24092558750797	1.675588964873299	30.83275027222902	1.675588964873299	17.278080963323248	26.315495058587928	12.738	27.22360954829952	25.430902206542637	24.882200244368896	24.509894391551164	45.627294479072305
 3.wav	bah	0.706	149.1548484055674	175.95	1200.991	2603.156	70.85978643001968	79.72096930903149	60.40245613984269	70.13039672870624	54.39305240058277	80.84421425848133	42.116781089878536	30.15698258967027	76.73753996834328	74.77972497629005	42.92134105381341	76.73753996834328	50.273420741994954	51.602532306079794	88.67635834257628	45.18621262553465	103.09012782639033	-8.861182879011807	19.318513169188797	0.7293897013134369	16.466734029436914	-9.984427828461648	11.959798500208265	1.9578149920532297	31.858383922476648	0	26.46411922634833	25.13500766226349	14.429	27.924066592337336	25.857031803852436	25.227723899974862	25.058041718430978	47.96674031845448
 3.wav	bah	0.711	149.43930409228568	328.5	1728.494	2406.32	75.45954967041997	62.909219006444225	47.65182443623877	59.504417117837875	56.046853642032175	60.165598969454486	57.263696286233994	41.19051500927044	77.49264100259998	76.11880724322994	41.50109515018851	76.11880724322994	57.54188876732837	55.22061544839212	50.604066090500325	55.41015720470775	89.14541484408716	12.55033066397575	15.257394570205456	15.9551325525821	19.4126960283878	15.293950700965489	16.073181276963552	1.3738337593700436	34.617712093041426	1.3738337593700436	19.950752235271608	22.272025554207865	13.84	25.40182992022458	24.917020728444484	25.2165286377063	25.371613389503555	50.09321625157453
 3.wav	bah	0.716	148.60505386713808	565.195	1726.395	2365.113	78.16338701207171	75.88885451613704	49.248130515913104	51.34383665930257	56.48488596056198	60.31208935278321	67.67078498746797	51.13475342996203	78.84819140865203	78.94798382970436	68.13755282136691	75.21247822119182	68.0723161847013	66.11651945511815	40.636882340623934	55.21850655452289	86.23255655202406	2.2745324959346647	26.64072400022394	26.81955035276914	21.678501051509727	17.851297659288498	16.536031557505936	-0.099792421052328	10.810431008337446	3.6357131874602118	10.775875223950734	12.731671953533876	12.751	3.6118298781599396	1.1402343846351002	0.5153489843104836	0.4039946415716112	51.930579376890876
 3.wav	bah	0.721	146.79507100123664	662.507	1687.737	2292.601	79.39988866229758	79.42477989455638	66.07152400497888	57.844497977388386	55.55363184819146	59.626508319021454	70.40885771448298	52.97362892621968	79.90232613069993	81.58573896133633	80.26250233756927	83.36406640663456	70.79023530177672	69.52463010434495	41.57572248427165	53.76914613322302	81.25492880884534	-0.024891232258795526	13.353255889577497	21.5553906849092	23.846256814106127	19.77338034327613	17.435228788263295	-1.6834128306363993	1.323236623767059	-3.4617402759346305	9.112090828923215	10.377696026354982	12.204	1.1771037877843988	2.476593638959472	1.0017030120784622	0.8444910651612593	53.48519168899688
 3.wav	bah	0.726	144.85216384519407	663.948	1209.041	2485.486	78.82737934798149	79.71184118942351	73.00951510834244	60.62887673552926	60.13606210900514	68.89269199274786	66.29480450062913	49.1555754426563	79.37572819497113	82.05494646894746	87.48956185818452	87.87095149106015	81.5251433626307	65.21664104805667	41.36908624638802	44.73135723436107	93.40962018790106	-0.8844618414420182	6.702326081081068	18.19850261245223	18.691317238976353	9.934687355233635	17.139229057972827	-2.679218273976332	-5.434615389237052	-8.495223296089023	-2.149415167659569	14.159087146914459	14.901	-1.416104355892184	-2.6978031955115167	-3.1372033282374363	-3.2017903977150732	54.7544213328408
 3.wav	bah	0.731	143.77346367846573	659.244	1225.166	2832.734	78.51400856190023	79.19636577257108	75.18473838945643	62.472596375849534	62.65535932815959	79.30268329969	60.31994032443548	47.83528314824467	79.0568994075158	81.51649501944634	89.53996373268004	89.53996373268004	83.65586986688362	69.55585485116808	41.20224711805938	44.7481534607509	119.60844360465624	-0.6823572106708582	4.011627383114657	16.041412186050692	15.858649233740636	-0.7886747377897763	12.484657176190808	-2.4595956119305384	-8.023468713233697	-10.483064325164236	-4.59897045936782	9.501044556347722	16.738	-2.3291390604423894	-2.833087945476234	-3.1068845806679883	-3.1495414391242518	55.7728921043134
 3.wav	bah	0.736	144.08644579398688	691.325	1278.356	2908.287	78.89735237670479	79.14348922690272	77.75132503056221	64.47302055547138	61.826594242326294	80.8054766365515	58.036681793100286	48.28411922012685	79.39356031650989	81.25069042218277	89.91446045271381	91.92195024463072	83.20940061068491	71.58790439107865	41.525258153192325	45.33555071678442	126.03829403348082	-0.24613685019792797	1.3921641963405023	14.424331821233409	17.070758134378494	-1.9081242598467156	9.752562572973439	-1.85713010567288	-8.66377003053104	-12.52838992812083	-3.8158402941750182	7.805655925431239	15.333	-0.7227076913202373	-1.8071193248532056	-1.9216416857611156	-2.0047647422610786	56.55991893323752
 3.wav	bah	0.741	145.5097145778788	714.424	1318.255	2919.808	79.20554537499626	79.04830783232646	78.99077355748527	66.136723385591	63.70319089998354	79.81988853366869	59.04544918034511	47.651943918309534	79.67955763182076	81.05529887502797	90.24725981039461	93.81470860796912	85.2839922400859	71.65173851318399	41.873393479626806	45.98844803938873	127.51500600147263	0.1572375426698045	0.05753427484118845	13.068821989405265	15.502354475012723	-0.6143431586724262	11.393505262035575	-1.3757412432072158	-9.191960935366637	-14.135150976148367	-5.604434608265137	8.02781911863677	18.933	4.78462971079778	1.496005937084828	1.4993274101471608	1.3754786031056354	57.154606619378
 3.wav	bah	0.746	147.18219907732293	730.296	1328.498	2932.745	79.30169971061085	78.89998587948755	78.6992060852042	66.60229851503223	65.96437539297513	83.02441047626354	60.99902840531146	50.7850126350037	79.76872775818887	80.87461991718699	89.63262353767796	94.51221007201394	87.9005782083573	75.18013667879903	42.18373129634171	46.330813258300054	129.21322653519817	0.4017138311233026	0.20077979428334913	12.699401195578616	13.33732431763572	-3.7227107656526925	10.21401577030776	-1.1058921589981168	-8.758003620490967	-14.74348231382507	-8.131850450168429	4.588591079389843	21.02	6.829481051405935	4.462870199235537	4.429853097691049	4.242387389124015	57.58375167890272
 3.wav	bah	0.751	148.37124379328193	741.491	1333.569	2933.33	79.28735619442644	78.77262845613535	77.83812790590353	66.4848107917731	67.64495979402943	84.98894133616821	61.82650499967852	52.50335917852253	79.75011316129788	80.72735243630538	88.57030986054573	94.569801821803	89.85905828553729	77.47226026712704	42.400089576761516	46.547824029239834	129.68234598947848	0.5147277382910858	0.9345005502318173	12.802545402653337	11.642396400397004	-5.7015851417417736	9.32314582115599	-0.9772392750075056	-7.842957424240353	-14.819688660505122	-10.108945124239412	2.2778528941708345	24.681	20.077021669787506	12.371338999033068	12.28766043704216	11.595402480402761	57.88162409392818
 3.wav	bah	0.756	148.92970509939013	749.614	1335.549	2930.245	79.26942686349969	78.69558362358052	77.12313831784127	66.07981581734646	68.54714077633452	85.88161594935767	62.21711496515815	53.974229936251604	79.7275783349565	80.62909498931809	87.65439321045764	94.30912913777632	90.99361271579176	78.63709375615946	42.520263782970595	46.6448470118766	129.6113501621793	0.5738432399191709	1.572445305739251	13.189611046153232	10.722286087165173	-6.6121890858579775	8.24288502890655	-0.9015166543615862	-7.0252982211395505	-14.58155080281982	-11.26603438083525	1.0904845787970459	27.331	27.708380219832417	15.435220318087385	15.31365082070015	14.181446909264144	58.07182760773773
 3.wav	bah	0.761	149.14678019296704	758.613	1336.576	2933.523	79.28636203733205	78.64391960272724	76.5964816165071	65.56693905566524	68.839884976148	85.88456905437305	62.387106067239145	56.050491898133394	79.73730415629126	80.54456506723963	86.83491955619594	93.97330283525689	91.56975129051695	78.81987628578526	42.605330386506736	46.68608106300971	129.9721281835053	0.642442434604817	2.0474379862201317	13.71942298166681	10.446477061184055	-6.598207017040991	6.336614169105751	-0.8072609109483722	-6.290354488956311	-14.235998678965629	-11.832447134225689	0.9174278705060033	29.014	38.72559802995697	17.684243831762256	17.498182890840564	15.909338597827977	58.17751288152537
 3.wav	bah	0.766	149.2088620677712	770.027	1339.734	2934.138	79.328952360268	78.64071767199442	76.32728922355155	65.04704657195423	68.68015595664288	84.72542921828838	62.47699616408379	58.081756439206586	79.76952900606291	80.49451966721513	86.17233780792282	93.67260439352913	91.74520076921627	77.97907839654141	42.685956146000734	46.736591061447086	130.04741030200395	0.6882346882735817	2.3134284484428775	14.281905788313779	10.648796403625127	-5.396476858020378	4.395239724877207	-0.7249906611522192	-5.677818140707686	-13.903075387466217	-11.975671763153358	1.7904506095214998	29.07	35.49427390606108	19.973742729409988	19.724758375009234	17.763727050950727	58.214526070762716
 3.wav	bah	0.771	149.18042880354503	778.552	1342.698	2924.379	79.35153559518716	78.649978852575	76.1842883810148	64.63828936130132	68.37968772726218	83.39906732306278	62.58237935877416	58.44958002209212	79.7841211484529	80.46786008655737	85.74002433699134	93.42590434902075	91.68635711559014	77.06809353212672	42.73567869990152	46.773373507157075	129.19104469708017	0.701556742612155	2.465690471560208	14.71324623388584	10.971847867924978	-4.047531727875622	4.132799336682041	-0.6837389381044687	-5.272164250433974	-13.641783200567858	-11.902235967137244	2.7160276163261727	30.359	34.2060857889268	20.44940641723948	20.20135307461851	18.13645758490287	58.19813923673415
 3.wav	bah	0.776	149.06749390565224	783.51	1343.294	2927.15	79.31420214392386	78.59045651482438	75.79507635004488	64.0928276486807	67.99387841138777	82.52652203822124	62.442255462143834	57.16755239785183	79.74187690578721	80.38629262727633	85.17614698063014	92.98457736653651	91.46039674179819	76.2809041007705	42.752740080820004	46.767223343196285	129.3914770676807	0.7237456290994828	2.795380164779502	15.221374495243168	11.320323732536096	-3.21231989429738	5.274703064292005	-0.6444157214891248	-4.789854353353803	-13.242700460749305	-11.718519836010984	3.4609728050167092	27.507	34.65988629752592	19.16581406800298	18.9354223497313	17.67531780672741	58.14405109501288
 3.wav	bah	0.781	148.86502461967612	792.843	1348.247	2919.103	79.25185832858469	78.51173079367372	75.48262006489006	63.505626470839715	67.10849354479419	81.18281848790076	62.08202050102196	55.54012577322783	79.66998781866192	80.26502189436658	84.54175131285199	92.56792329424583	90.81498593542275	75.37784359394516	42.78469044891939	46.80985636871709	128.62468760359766	0.7401275349109682	3.029110728783664	15.746231857744974	12.143364783790503	-1.9309601593160721	6.54189472779413	-0.5950340757046604	-4.276729418485402	-12.897935475583907	-11.144998116760831	4.292144224716765	30.813	33.36912131024213	19.116507176740665	18.857788776801012	17.836589582246013	58.069480348450824
 3.wav	bah	0.786	148.56692738689208	801.692	1355.936	2884.673	79.1710143182988	78.42259062934014	75.21322665255195	63.034197481512976	65.84735835435735	80.62761315189866	61.94892704951396	55.189054459885185	79.57933494283043	80.13246440671266	83.95895955225265	92.23990604588272	89.73484546663259	75.74022252276113	42.801141410621874	46.879836087408655	125.56825591866489	0.7484236889586668	3.2093639767881825	16.136816836785826	13.323655963941448	-1.4565988335998554	6.7598725896287775	-0.5531294638822288	-3.826495145539994	-12.660571103052291	-10.155510523802164	3.8391124200692985	29.534	32.862810948471946	17.985888084639846	17.87447913872606	17.159609004067114	57.9931393460653
 3.wav	bah	0.791	148.15285347984607	808.68	1363.412	2852.287	79.05969958737248	78.31198046306699	74.94242722189128	62.76170046727654	64.83749819073847	80.29673513201861	62.140971736817946	54.81703727762586	79.45930904027546	79.98348688525681	83.42080104427913	92.07462663490217	88.84827716672052	76.25712116027059	42.792371403928584	46.93408856258336	122.6867146276939	0.7477191243054904	3.3695532411757085	16.297999120095938	14.222201396634006	-1.2370355446461332	7.323934459192088	-0.5241778449813523	-3.4373141590223213	-12.615317594626717	-9.388968126445064	3.202187880004871	30.88	34.69904002125024	19.838986642622757	19.833957227983905	19.290377863745306	57.92839746653834
 3.wav	bah	0.796	147.5973380342098	816.654	1373.983	2832.991	78.91778177535186	78.26249709295257	74.65814234967968	62.803828274982465	63.888060497830594	79.3776989810764	62.22525708977017	54.29640610757424	79.30699291624977	79.88840946742314	82.82873853286554	92.22623916424128	88.00722954000781	76.04454569893421	42.77165985085421	47.017995568973696	120.88715156344661	0.6552846823992837	3.604354743272893	16.11395350036939	15.029721277521261	-0.4599172057245511	7.928850982195925	-0.5814165511733762	-2.9403290654423984	-12.91924624799151	-8.700236623758045	3.262447217315554	29.924	30.656668036299042	17.861523153305242	17.71977588743666	17.281023383156956	57.880943871318415
 3.wav	bah	0.801	146.8734599561183	824.109	1387.978	2832.715	78.73068120150134	78.26447990731091	74.16570928594805	63.490199115365186	63.172413029982025	77.78167773265119	62.500879564902746	56.69865776557912	79.10881669900792	79.84210748373498	82.02268474218292	92.99095638569142	87.33075016974777	74.8734961767523	42.72751829563907	47.136732749871236	120.62613962521083	0.46620129419042655	4.09877062136286	15.240482086136154	15.558268171519316	0.949003468850151	5.802221799323625	-0.7332907847270604	-2.18057725844794	-13.882139686683502	-8.221933470739856	4.23532052225562	28.694	26.598606730859217	16.258396028929617	16.286843184544747	15.645117547322567	57.843518575632245
