Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c,keep_pulse,pulse_id,pulse_transform,f0_transformed,file_checked,tags,notes
demoSpeaker,120_50_rfr,120,50,rfr,1.27,1.95,moved,53,1.8,114.393,-1.27061876271422,31.728,11.919,24.942,TRUE,730,1,114.393,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,4,0.54,126.417,0.459681771675211,9.972,10.184,-6.885,TRUE,731,1,126.417,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,5,0.55,127.433,0.598263074492782,9.908,11.463,3.181,TRUE,732,1,127.433,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,6,0.56,123.837,0.102705091800677,10.498,17.687,12.325,TRUE,733,1,123.837,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,7,0.57,121.238,-0.264500537635593,9.869,15.981,12.873,TRUE,734,1,121.238,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,8,0.58,120.028,-0.438152089252758,9.892,18.416,14.76,TRUE,735,1,120.028,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,9,0.59,119.438,-0.523461081408458,9.978,11.288,10.971,TRUE,736,1,119.438,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,10,0.6,118.794,-0.617060383212946,10.095,17.321,11.559,TRUE,737,1,118.794,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,11,0.61,117.329,-0.831888284486954,8.074,9.386,19.646,TRUE,738,1,117.329,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,12,0.62,116.763,-0.915605829831431,9.193,19.438,15.159,TRUE,739,1,116.763,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,13,0.63,116.564,-0.945136545033566,9.649,9.694,14.746,TRUE,740,1,116.564,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,14,0.64,115.902,-1.04373849444172,8.995,14.537,22.164,TRUE,741,1,115.902,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,15,0.65,114.643,-1.23282481904114,8.318,13.281,17.289,TRUE,742,1,114.643,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,16,0.66,113.24,-1.44600018189012,6.846,14.558,5.578,TRUE,743,1,113.24,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,17,0.67,112.134,-1.61591864889535,7.028,9.982,9.87,TRUE,744,1,112.134,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,18,0.68,111.437,-1.72386413749169,4.28,11.327,5.547,TRUE,745,1,111.437,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,19,0.69,111.319,-1.7422057881676,2.388,12.473,7.507,TRUE,746,1,111.319,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,20,0.7,111.094,-1.77723321857147,-0.775,10.851,1.294,TRUE,747,1,111.094,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,21,0.71,108.084,-2.25276836552086,-6.307,11.386,-0.992,TRUE,748,1,108.084,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,22,0.72,106.034,-2.5842807322171,-4.095,12.227,5.987,TRUE,749,1,106.034,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,23,0.73,103.345,-3.02898094807085,2.737,10.119,9.778,TRUE,750,1,103.345,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,24,0.74,97.285,-4.07513263017065,6.756,14.607,11.135,TRUE,751,1,97.285,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,25,0.75,96.392,-4.23478018372338,2.672,9.815,12.258,TRUE,752,1,96.392,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,26,0.76,94.124,-4.64698958562455,-3.908,12.89,7.24,TRUE,753,1,94.124,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,27,0.77,93.285,-4.80199975813836,-5.146,12.898,4.521,TRUE,754,1,93.285,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.5,0.78,only,28,0.78,93.595,-4.74456364432513,-0.117,12.307,6.555,TRUE,755,1,93.595,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,1,0.79,94.019,-4.66631314207091,0.092,13.437,6.403,TRUE,756,1,94.019,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,2,0.8,94.199,-4.6332002385406,-9.794,14.627,-3.892,TRUE,757,1,94.199,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,10,0.88,102.225,-3.21762727979435,17.248,10.909,21.291,TRUE,758,1,102.225,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,11,0.89,103.395,-3.02060698036832,10.356,14.582,25.033,TRUE,759,1,103.395,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,12,0.9,102.054,-3.24661127634199,2.916,7.954,-5.611,TRUE,760,1,102.054,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,13,0.91,100.128,-3.57645840851637,-2.442,12.746,5.025,TRUE,761,1,100.128,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,14,0.92,97.944,-3.95825577565635,-5.107,9.814,2.352,TRUE,762,1,97.944,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,18,0.96,89.304,-5.55704361724429,-5.59,13.19,0.285,TRUE,763,1,89.304,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,19,0.97,97.03,-4.12057070092516,-1.65,8.621,3.289,TRUE,764,1,97.03,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,20,0.98,96.276,-4.25562673571512,-0.281,15.048,6.141,TRUE,765,1,96.276,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,21,0.99,94.235,-4.62658525116839,-2.599,12.628,4.779,TRUE,766,1,94.235,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,22,1,95.758,-4.34902492691747,-5.709,11.432,-2.127,TRUE,767,1,95.758,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,23,1.01,101.15,-3.40064819541134,-1.698,13.189,5.562,TRUE,768,1,101.15,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,24,1.02,104.575,-2.82414805838232,1.047,13.571,1.17,TRUE,769,1,104.575,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,25,1.03,108.233,-2.2289187453702,3.597,16.309,5.421,FALSE,770,1,108.233,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,26,1.04,115.66,-1.07992394735722,4.45,12.636,11.905,FALSE,771,1,115.66,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,27,1.05,123.433,0.0461337990295782,7.173,12.638,11.172,FALSE,772,1,123.433,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,28,1.06,125.823,0.378143956413455,11.658,10.635,14.822,FALSE,773,1,125.823,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,29,1.07,131.103,1.08980435141558,9.623,15.115,13.777,FALSE,774,1,131.103,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,30,1.08,139.239,2.1321562609448,3.116,16.885,4.976,FALSE,775,1,139.239,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,31,1.09,144.95,2.82805996662603,-1.257,13.714,3.227,FALSE,776,1,144.95,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,32,1.1,147.811,3.16643962088237,4.747,11.147,8.901,FALSE,777,1,147.811,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,33,1.11,150.468,3.47487638905258,9.64,14.854,10.701,FALSE,778,1,150.468,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,34,1.12,152.962,3.75947546981468,5.389,12.228,8.841,FALSE,779,1,152.962,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,35,1.13,154.484,3.93088506680919,8.846,16.625,10.981,FALSE,780,1,154.484,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,36,1.14,154.973,3.98559859111943,8.299,15.756,9.504,FALSE,781,1,154.973,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,37,1.15,150.26,3.45092805436957,3.074,18.3,3.288,FALSE,782,1,150.26,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,38,1.16,146.221,2.97920224743476,1.781,15.471,2.337,FALSE,783,1,146.221,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,39,1.17,141.387,2.39718967653565,2.384,19.915,-0.395,FALSE,784,1,141.387,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,40,1.18,139.008,2.10341092624491,9.328,15.889,3.742,FALSE,785,1,139.008,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,41,1.19,129.135,0.827956845733729,8.052,14.42,11.965,FALSE,786,1,129.135,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,42,1.2,124.672,0.219045817580673,6.889,11.638,16.415,FALSE,787,1,124.672,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,43,1.21,120.188,-0.415089721316104,8.338,12.052,19.161,FALSE,788,1,120.188,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,44,1.22,117.231,-0.84635459985876,8.461,11.796,9.649,FALSE,789,1,117.231,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,45,1.23,114.883,-1.19662009075732,6.812,9.811,3.167,FALSE,790,1,114.883,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,46,1.24,109.602,-2.01131453884476,8.259,14.8,6.835,FALSE,791,1,109.602,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,47,1.25,105.008,-2.75261311424938,7.119,12.539,7.524,FALSE,792,1,105.008,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,48,1.26,103.059,-3.07695804685911,2.22,15.986,8.984,FALSE,793,1,103.059,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,49,1.27,101.682,-3.30983228607507,-9.216,12.565,-6.542,FALSE,794,1,101.682,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,50,1.28,101.136,-3.40304453294589,1.3,9.376,6.074,FALSE,795,1,101.136,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,51,1.29,99.638,-3.66138841515853,5.396,12.74,12.169,TRUE,796,1,99.638,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,52,1.3,98.238,-3.90636689783318,3.924,16.229,13.91,TRUE,797,1,98.238,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,0.78,1.31,harmony,53,1.31,98.153,-3.92135280893493,-0.229,10.257,11.833,TRUE,798,1,98.153,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,1,1.32,96.512,-4.21324116818346,-11.733,12.554,-1.219,TRUE,799,1,96.512,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,2,1.33,95.956,-4.31326494448609,-4.248,15.238,5.033,TRUE,800,1,95.956,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,3,1.34,96.39,-4.23513939444827,-1.013,17.74,10.221,TRUE,801,1,96.39,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,4,1.35,96.079,-4.29108754795368,-1.543,15.154,10.551,TRUE,802,1,96.079,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,5,1.36,95.886,-4.32589892336589,-6.558,10.118,5.473,TRUE,803,1,95.886,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,6,1.37,95.141,-4.46093490316477,-4.504,11.544,6.459,TRUE,804,1,95.141,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,10,1.41,91.289,-5.17644880011773,-4.423,16.944,-3.273,TRUE,805,1,91.289,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,11,1.42,89.872,-5.44728067646411,-3.682,20.624,-1.528,TRUE,806,1,89.872,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,12,1.43,88.837,-5.64781308109504,-6.713,18.76,-5.975,TRUE,807,1,88.837,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,13,1.44,87.173,-5.97516485524825,-3.673,20.548,-2.181,TRUE,808,1,87.173,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,14,1.45,87.578,-5.89491912901917,0.924,11.514,2.105,TRUE,809,1,87.578,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,15,1.46,88.552,-5.70344247508473,-3.106,11.793,-3.288,TRUE,810,1,88.552,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,16,1.47,88.478,-5.71791587813423,0.08,8.479,-2.23,TRUE,811,1,88.478,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,17,1.48,89.157,-5.58556429826368,1.219,10.18,1.465,TRUE,812,1,89.157,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,18,1.49,91.198,-5.19371494088651,-1.575,15.725,1.04,TRUE,813,1,91.198,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.31,1.53,made,22,1.53,92.601,-4.92940789367675,5.589,11.362,-7.594,TRUE,814,1,92.601,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.53,1.58,a,1,1.54,92.129,-5.01787692950062,0.745,10.95,-0.106,TRUE,815,1,92.129,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.53,1.58,a,2,1.55,90.911,-5.24828276383192,-9.624,14.747,-10.714,TRUE,816,1,90.911,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.53,1.58,a,3,1.56,89.645,-5.49106375423371,-1.005,8.915,-4.876,TRUE,817,1,89.645,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.53,1.58,a,4,1.57,87.185,-5.9727818491778,-0.847,10.88,0.038,TRUE,818,1,87.185,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.53,1.58,a,5,1.58,85.558,-6.29890807054937,-6.4,8.252,-4.877,TRUE,819,1,85.558,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,1,1.59,91.634,-5.11114520733515,-2.662,13.919,7.353,TRUE,820,1,91.634,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,2,1.6,92.943,-4.86558662052177,0.063,12.539,7.857,TRUE,821,1,92.943,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,3,1.61,92.948,-4.86465530375577,-2.465,14.379,1.745,TRUE,822,1,92.948,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,4,1.62,92.186,-5.0071691364352,-7.333,11.786,2.843,TRUE,823,1,92.186,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,5,1.63,92.199,-5.0047279353966,-4.224,13.37,5.964,TRUE,824,1,92.199,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,6,1.64,92.135,-5.01674948145889,-2.087,11.723,4.829,TRUE,825,1,92.135,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,7,1.65,92.125,-5.01862860232155,-5.049,17.939,2.276,TRUE,826,1,92.125,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,8,1.66,91.635,-5.11095627914227,-8.194,13.113,0.385,TRUE,827,1,91.635,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,9,1.67,91.91,-5.05907911335319,-5.2,10.03,3.746,TRUE,828,1,91.91,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,10,1.68,91.454,-5.1451859122674,-4.008,14.008,3.286,TRUE,829,1,91.454,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,11,1.69,90.803,-5.26886161844024,-7.607,5.764,2.436,TRUE,830,1,90.803,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,12,1.7,91.589,-5.11964911064144,-4.591,12.198,6.369,TRUE,831,1,91.589,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,13,1.71,92.359,-4.97471054062143,-2.585,13.269,8.686,TRUE,832,1,92.359,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,14,1.72,91.778,-5.08396075328756,-3.512,11.683,-18.775,TRUE,833,1,91.778,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,15,1.73,91.885,-5.06378880093921,-6.192,15.064,-3.804,TRUE,834,1,91.885,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,16,1.74,93.014,-4.85236661552528,-2.696,12.31,0.784,TRUE,835,1,93.014,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,17,1.75,93.808,-4.70520963064976,-1.925,14.89,-3.109,TRUE,836,1,93.808,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,18,1.76,93.88,-4.69192707048104,-3.257,10.306,-1.49,TRUE,837,1,93.88,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,19,1.77,93.782,-4.71000861626348,-4.964,12.969,2.055,TRUE,838,1,93.782,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,20,1.78,94.182,-4.63632486139683,-3.498,12.966,-4.53,TRUE,839,1,94.182,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,21,1.79,94.828,-4.51798386880696,-3.599,8.537,-2.876,TRUE,840,1,94.828,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,22,1.8,95.306,-4.43093666853063,-5.825,12.63,-7.528,TRUE,841,1,95.306,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,23,1.81,95.223,-4.44602019231569,-6.602,9.808,-4.248,TRUE,842,1,95.223,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,24,1.82,95.385,-4.41659225818083,-3.511,10.108,2.299,TRUE,843,1,95.385,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,25,1.83,95.58,-4.38123596180149,-1.831,15.124,-5.618,TRUE,844,1,95.58,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,26,1.84,96.137,-4.2806397623486,-2.025,9.746,-1.541,TRUE,845,1,96.137,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,27,1.85,97.12,-4.1045201136909,-2.475,15.313,-3.054,TRUE,846,1,97.12,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,28,1.86,97.971,-3.95348397976316,-0.548,13.137,1.122,TRUE,847,1,97.971,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,29,1.87,98.538,-3.8535788934915,1.593,10.02,6.859,TRUE,848,1,98.538,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,30,1.88,99.168,-3.74324525237284,2.823,11.009,11.634,TRUE,849,1,99.168,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,31,1.89,99.81,-3.63152876951082,2.21,11.322,9.113,TRUE,850,1,99.81,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,32,1.9,100.626,-3.49056658818927,1.254,10.155,6.745,TRUE,851,1,100.626,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,33,1.91,102.218,-3.2188128071392,3.465,8.471,8.822,TRUE,852,1,102.218,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,34,1.92,103.717,-2.9667754483518,5.464,8.412,4.515,TRUE,853,1,103.717,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,35,1.93,105.225,-2.71687391801807,7.133,13.462,8.29,TRUE,854,1,105.225,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,36,1.94,107.561,-2.33674315584045,7.451,11.901,7.17,TRUE,855,1,107.561,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,37,1.95,108.819,-2.13543832430367,6.788,13.191,10.148,TRUE,856,1,108.819,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,38,1.96,109.525,-2.02348145823533,4.29,11.627,12.287,TRUE,857,1,109.525,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,39,1.97,110.658,-1.84531098274501,4.138,13.402,7.734,TRUE,858,1,110.658,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,40,1.98,112.04,-1.63043737186501,6.355,14.12,9.714,TRUE,859,1,112.04,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,41,1.99,113.266,-1.44202571009039,6.834,12.427,10.017,TRUE,860,1,113.266,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,42,2,115.059,-1.17011799439056,9.012,11.264,10.737,TRUE,861,1,115.059,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,43,2.01,117.775,-0.766204050095681,14.978,9.774,12.845,TRUE,862,1,117.775,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,44,2.02,120.258,-0.405009587992336,20.331,12.96,9.918,TRUE,863,1,120.258,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,45,2.03,121.544,-0.220859913574832,39.197,10.461,49.1,TRUE,864,1,121.544,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,46,2.04,122.062,-0.1472344208514,33.883,11.075,39.034,TRUE,865,1,122.062,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,47,2.05,121.555,-0.219293179482733,30.887,10.08,41.881,TRUE,866,1,121.555,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,48,2.06,119.487,-0.516360068990871,26.602,14.13,35.646,TRUE,867,1,119.487,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,49,2.07,118.893,-0.602638712631983,29.111,11.568,36.823,TRUE,868,1,118.893,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,50,2.08,119.564,-0.505207216554496,28.049,10.554,38.716,TRUE,869,1,119.564,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,51,2.09,121.877,-0.17349331020325,28.75,10.12,35.884,TRUE,870,1,121.877,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,52,2.1,122.368,-0.103888031638452,21.411,11.211,9.819,TRUE,871,1,122.368,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,53,2.11,121.113,-0.282359285924095,25.941,13.887,20.579,TRUE,872,1,121.113,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,54,2.12,122.202,-0.127389270243102,16.371,13.549,19.865,TRUE,873,1,122.202,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,55,2.13,120.353,-0.391338787970094,20.298,13.089,19.44,TRUE,874,1,120.353,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,56,2.14,114.066,-1.32017810777349,12.747,12.843,23.775,TRUE,875,1,114.066,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,57,2.15,110.795,-1.82389071795025,12.129,14.385,15.803,TRUE,876,1,110.795,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,58,2.16,110.754,-1.83029838368759,23.556,17.406,18.462,TRUE,877,1,110.754,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,59,2.17,113.32,-1.4337739522219,17.632,16.344,21.537,TRUE,878,1,113.32,TRUE,"",""
demoSpeaker,122_129_rfr,122,129,rfr,1.58,2.18,move,60,2.18,120.529,-0.366040322592332,15.089,10.778,24.832,TRUE,879,1,120.529,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,4,0.54,165.589,5.13267802737793,6.897,12.307,3.532,TRUE,880,1,165.589,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,5,0.55,155.915,4.09051273802466,6.095,15.477,-4.863,TRUE,881,1,155.915,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,6,0.56,120.989,-0.300093384845702,3.926,15.268,8.495,TRUE,882,1,120.989,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,7,0.57,123.369,0.037155024009615,7.816,15.664,16.59,TRUE,883,1,123.369,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,8,0.58,123.294,0.0266270925661933,10.602,22.496,13.065,TRUE,884,1,123.294,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,9,0.59,122.582,-0.0736382516213938,10.009,11.069,17.883,TRUE,885,1,122.582,TRUE,"",""
demoSpeaker,123_56_rfr,123,56,rfr,0.5,0.74,only,10,0.6,122.013,-0.154185601393769,10.142,16.334,14.369,TRUE,886,1,122.013,TRUE,"",""
